trial_nr	onset	event_type	phase	response	nr_frames	subject	block	signal_present	signal_orientation	signal_opacity	correct	miniblock	blinkDuringTrial	RT	trial	confidence	key	RT_   0	onset_abs	duration
300	1042.6537990570068	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	300.0	-1.0			1056.90309715271	0.20000505447387695
300	1042.8538041114807	response_window	3	-1	23.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	300.0	-1.0			1057.1031022071838	0.6333229541778564
300	1043.4432790279388	response	3	0	23						1.0			0.7894799709320068		1.0	1		1057.692577123642	
300	1043.4871270656586	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		300.0	1.0		0.7894799709320068	1057.7364251613617	0.33336400985717773
300	1043.8204910755157	ITI_window	5	0	19.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		300.0	1.0		0.7894799709320068	1058.0697891712189	0.633152961730957
301	1044.4536440372467	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	301.0	-1.0			1058.7029421329498	0.003014087677001953
301	1044.4566581249237	baseline_window	1	-1	19.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	301.0	-1.0			1058.7059562206268	0.488955020904541
301	1044.9456131458282	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	301.0	-1.0			1059.1949112415314	0.19127988815307617
301	1045.1368930339813	response_window	3	-1	20.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	301.0	-1.0			1059.3861911296844	0.5420839786529541
301	1045.6458320617676	response	3	0	20						1.0			0.700218915939331		1.0	1		1059.8951301574707	
301	1045.6789770126343	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		301.0	1.0		0.700218915939331	1059.9282751083374	0.333298921585083
301	1046.0122759342194	ITI_window	5	0	28.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		301.0	1.0		0.700218915939331	1060.2615740299225	0.9418652057647705
302	1046.9541411399841	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	3.0	0.0	-1.0	302.0	-1.0			1061.2034392356873	0.0029718875885009766
302	1046.9571130275726	baseline_window	1	-1	17.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	3.0	0.0	-1.0	302.0	-1.0			1061.2064111232758	0.46343302726745605
302	1047.42054605484	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	3.0	1.0	-1.0	302.0	-1.0			1061.6698441505432	0.1915428638458252
302	1047.612088918686	response_window	3	-1	14.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	3.0	1.0	-1.0	302.0	-1.0			1061.861387014389	0.39170002937316895
302	1047.9661951065063	response	3	1	14						1.0			0.5456490516662598		1.0	2		1062.2154932022095	
302	1048.003788948059	feedback_window	4	1	10.0	01	0.0	1.0	0.0	0.045000000000000005	1.0	3.0	1.0	0.5456490516662598	302.0	1.0			1062.2530870437622	0.3333120346069336
302	1048.337100982666	ITI_window	5	1	24.0	01	0.0	1.0	0.0	0.045000000000000005	1.0	3.0	1.0	0.5456490516662598	302.0	1.0			1062.5863990783691	0.7997591495513916
303	1049.1368601322174	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	303.0	-1.0			1063.3861582279205	0.0030128955841064453
303	1049.1398730278015	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	303.0	-1.0			1063.3891711235046	0.5057039260864258
303	1049.645576953888	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	303.0	-1.0			1063.894875049591	0.19147801399230957
303	1049.8370549678802	response_window	3	-1	22.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	303.0	-1.0			1064.0863530635834	0.5830810070037842
303	1050.3872389793396	response	3	0	22						1.0			0.7416620254516602		1.0	1		1064.6365370750427	
303	1050.420135974884	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		303.0	1.0		0.7416620254516602	1064.6694340705872	0.3336319923400879
303	1050.7537679672241	ITI_window	5	0	28.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		303.0	1.0		0.7416620254516602	1065.0030660629272	0.9248850345611572
304	1051.6786530017853	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	304.0	-1.0			1065.9279510974884	0.0029790401458740234
304	1051.6816320419312	baseline_window	1	-1	19.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	304.0	-1.0			1065.9309301376343	0.4972689151763916
304	1052.1789009571075	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	304.0	-1.0			1066.4281990528107	0.19144201278686523
304	1052.3703429698944	response_window	3	-1	15.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	304.0	-1.0			1066.6196410655975	0.4167630672454834
304	1052.7494781017303	response	3	0	15						1.0			0.5705771446228027		0.0	3		1066.9987761974335	
304	1052.78710603714	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.5705771446228027	304.0	0.0			1067.036404132843	0.3332960605621338
304	1053.120402097702	ITI_window	5	0	24.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.5705771446228027	304.0	0.0			1067.3697001934052	0.7998650074005127
305	1053.9202671051025	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	0.0	-1.0	305.0	-1.0			1068.1695652008057	0.0030410289764404297
305	1053.923308134079	baseline_window	1	-1	18.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	0.0	-1.0	305.0	-1.0			1068.172606229782	0.48044681549072266
305	1054.4037549495697	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	1.0	-1.0	305.0	-1.0			1068.6530530452728	0.19997715950012207
305	1054.6037321090698	response_window	3	-1	17.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	1.0	-1.0	305.0	-1.0			1068.853030204773	0.4499850273132324
305	1055.0073220729828	response	3	1	17						1.0			0.6035671234130859		1.0	2		1069.256620168686	
305	1055.053717136383	feedback_window	4	1	10.0	01	0.0	1.0	0.0	0.025000000000000005	1.0	3.0	1.0	0.6035671234130859	305.0	1.0			1069.3030152320862	0.3251760005950928
305	1055.3788931369781	ITI_window	5	1	21.0	01	0.0	1.0	0.0	0.025000000000000005	1.0	3.0	1.0	0.6035671234130859	305.0	1.0			1069.6281912326813	0.7079498767852783
306	1056.0868430137634	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	306.0	-1.0			1070.3361411094666	0.002938985824584961
306	1056.089781999588	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	306.0	-1.0			1070.3390800952911	0.4969460964202881
306	1056.5867280960083	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	306.0	-1.0			1070.8360261917114	0.19220304489135742
306	1056.7789311408997	response_window	3	-1	28.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	306.0	-1.0			1071.0282292366028	0.7414398193359375
306	1057.4869890213013	response	3	0	28						1.0			0.9002609252929688		0.0	3		1071.7362871170044	
306	1057.5203709602356	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.9002609252929688	306.0	0.0			1071.7696690559387	0.33333802223205566
306	1057.8537089824677	ITI_window	5	0	22.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.9002609252929688	306.0	0.0			1072.1030070781708	0.7331931591033936
307	1058.586902141571	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	307.0	-1.0			1072.8362002372742	0.002894878387451172
307	1058.5897970199585	baseline_window	1	-1	17.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	307.0	-1.0			1072.8390951156616	0.4723939895629883
307	1059.0621910095215	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	307.0	-1.0			1073.3114891052246	0.19148802757263184
307	1059.2536790370941	response_window	3	-1	31.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	307.0	-1.0			1073.5029771327972	0.8500308990478516
307	1060.0663421154022	response	3	0	31						1.0			1.0041511058807373		1.0	1		1074.3156402111053	
307	1060.103709936142	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		307.0	1.0		1.0041511058807373	1074.353008031845	0.3333110809326172
307	1060.4370210170746	ITI_window	5	0	23.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		307.0	1.0		1.0041511058807373	1074.6863191127777	0.7664439678192139
308	1061.2034649848938	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	308.0	-1.0			1075.452763080597	0.0029380321502685547
308	1061.206403017044	baseline_window	1	-1	17.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	308.0	-1.0			1075.4557011127472	0.46398496627807617
308	1061.6703879833221	stimulus_window	2	-1	7.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	308.0	-1.0			1075.9196860790253	0.21665596961975098
308	1061.887043952942	response_window	3	-1	16.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	308.0	-1.0			1076.136342048645	0.44179201126098633
308	1062.290729045868	response	3	0	16						1.0			0.6203410625457764		1.0	1		1076.540027141571	
308	1062.3288359642029	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		308.0	1.0		0.6203410625457764	1076.578134059906	0.3333320617675781
308	1062.6621680259705	ITI_window	5	0	21.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		308.0	1.0		0.6203410625457764	1076.9114661216736	0.6997780799865723
309	1063.361946105957	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	0.0	-1.0	309.0	-1.0			1077.6112442016602	0.0029380321502685547
309	1063.3648841381073	baseline_window	1	-1	18.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	0.0	-1.0	309.0	-1.0			1077.6141822338104	0.4972817897796631
309	1063.862165927887	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	1.0	-1.0	309.0	-1.0			1078.11146402359	0.19147109985351562
309	1064.0536370277405	response_window	3	-1	11.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	1.0	-1.0	309.0	-1.0			1078.3029351234436	0.3166921138763428
309	1064.3371651172638	response	3	0	11						1.0			0.47499918937683105		1.0	1		1078.586463212967	
309	1064.3703291416168	feedback_window	4	0	10.0	01	0.0	0.0	1.0	0.0	1.0	3.0	1.0		309.0	1.0		0.47499918937683105	1078.61962723732	0.33333897590637207
309	1064.7036681175232	ITI_window	5	0	19.0	01	0.0	0.0	1.0	0.0	1.0	3.0	1.0		309.0	1.0		0.47499918937683105	1078.9529662132263	0.6415679454803467
310	1065.3452360630035	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	0.0	-1.0	310.0	-1.0			1079.5945341587067	0.002975940704345703
310	1065.3482120037079	baseline_window	1	-1	17.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	0.0	-1.0	310.0	-1.0			1079.597510099411	0.472135066986084
310	1065.820347070694	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	1.0	-1.0	310.0	-1.0			1080.069645166397	0.1997509002685547
310	1066.0200979709625	response_window	3	-1	10.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	1.0	-1.0	310.0	-1.0			1080.2693960666656	0.28354907035827637
310	1066.2657029628754	response	3	1	10						1.0			0.4453558921813965		1.0	2		1080.5150010585785	
310	1066.3036470413208	feedback_window	4	1	9.0	01	0.0	1.0	1.0	0.05	1.0	3.0	1.0	0.4453558921813965	310.0	1.0			1080.552945137024	0.3084878921508789
310	1066.6121349334717	ITI_window	5	1	18.0	01	0.0	1.0	1.0	0.05	1.0	3.0	1.0	0.4453558921813965	310.0	1.0			1080.8614330291748	0.5997750759124756
311	1067.2119100093842	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	311.0	-1.0			1081.4612081050873	0.003031015396118164
311	1067.2149410247803	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	311.0	-1.0			1081.4642391204834	0.4972341060638428
311	1067.7121751308441	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	311.0	-1.0			1081.9614732265472	0.1914689540863037
311	1067.9036440849304	response_window	3	-1	26.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	311.0	-1.0			1082.1529421806335	0.7166779041290283
311	1068.5827651023865	response	3	0	26						1.0			0.8705899715423584		0.0	3		1082.8320631980896	
311	1068.6203219890594	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.8705899715423584	311.0	0.0			1082.8696200847626	0.3251810073852539
311	1068.9455029964447	ITI_window	5	0	28.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.8705899715423584	311.0	0.0			1083.1948010921478	0.9330499172210693
312	1069.8785529136658	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.010000000000000002	-1.0	3.0	0.0	-1.0	312.0	-1.0			1084.127851009369	0.0030090808868408203
312	1069.8815619945526	baseline_window	1	-1	18.0	01	0.0	1.0	0.0	0.010000000000000002	-1.0	3.0	0.0	-1.0	312.0	-1.0			1084.1308600902557	0.4887521266937256
312	1070.3703141212463	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.010000000000000002	-1.0	3.0	1.0	-1.0	312.0	-1.0			1084.6196122169495	0.19174790382385254
312	1070.5620620250702	response_window	3	-1	24.0	01	0.0	1.0	0.0	0.010000000000000002	-1.0	3.0	1.0	-1.0	312.0	-1.0			1084.8113601207733	0.6667730808258057
312	1071.191015958786	response	3	0	24						0.0			0.8207018375396729		0.0	3		1085.4403140544891	
312	1071.228835105896	feedback_window	4	0	10.0	01	0.0	1.0	0.0	0.010000000000000002	0.0	3.0	1.0	0.8207018375396729	312.0	0.0			1085.4781332015991	0.3333139419555664
312	1071.5621490478516	ITI_window	5	0	29.0	01	0.0	1.0	0.0	0.010000000000000002	0.0	3.0	1.0	0.8207018375396729	312.0	0.0			1085.8114471435547	0.9665858745574951
313	1072.528734922409	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	0.0	-1.0	313.0	-1.0			1086.7780330181122	0.0029730796813964844
313	1072.5317080020905	baseline_window	1	-1	17.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	0.0	-1.0	313.0	-1.0			1086.7810060977936	0.48043012619018555
313	1073.0121381282806	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	1.0	-1.0	313.0	-1.0			1087.2614362239838	0.19997286796569824
313	1073.2121109962463	response_window	3	-1	11.0	01	0.0	1.0	1.0	0.05	-1.0	3.0	1.0	-1.0	313.0	-1.0			1087.4614090919495	0.31668806076049805
313	1073.483125925064	response	3	1	11						1.0			0.47098779678344727		1.0	2		1087.7324240207672	
313	1073.5287990570068	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.05	1.0	3.0	1.0	0.47098779678344727	313.0	1.0			1087.77809715271	0.3333139419555664
313	1073.8621129989624	ITI_window	5	1	19.0	01	0.0	1.0	1.0	0.05	1.0	3.0	1.0	0.47098779678344727	313.0	1.0			1088.1114110946655	0.6333699226379395
314	1074.4954829216003	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	314.0	-1.0			1088.7447810173035	0.0030181407928466797
314	1074.4985010623932	baseline_window	1	-1	17.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	314.0	-1.0			1088.7477991580963	0.471768856048584
314	1074.9702699184418	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	314.0	-1.0			1089.219568014145	0.1919081211090088
314	1075.1621780395508	response_window	3	-1	24.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	314.0	-1.0			1089.411476135254	0.6747639179229736
314	1075.7997319698334	response	3	0	24						1.0			0.8294620513916016		0.0	3		1090.0490300655365	
314	1075.8369419574738	feedback_window	4	0	9.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.8294620513916016	314.0	0.0			1090.0862400531769	0.3084750175476074
314	1076.1454169750214	ITI_window	5	0	28.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.8294620513916016	314.0	0.0			1090.3947150707245	0.9333839416503906
315	1077.0788009166718	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.015000000000000003	-1.0	3.0	0.0	-1.0	315.0	-1.0			1091.3280990123749	0.003049135208129883
315	1077.0818500518799	baseline_window	1	-1	17.0	01	0.0	1.0	1.0	0.015000000000000003	-1.0	3.0	0.0	-1.0	315.0	-1.0			1091.331148147583	0.4717550277709961
315	1077.5536050796509	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.015000000000000003	-1.0	3.0	1.0	-1.0	315.0	-1.0			1091.802903175354	0.19193291664123535
315	1077.7455379962921	response_window	3	-1	10.0	01	0.0	1.0	1.0	0.015000000000000003	-1.0	3.0	1.0	-1.0	315.0	-1.0			1091.9948360919952	0.28321099281311035
315	1077.9825010299683	response	3	1	10						1.0			0.4288959503173828		1.0	2		1092.2317991256714	
315	1078.0287489891052	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.015000000000000003	1.0	3.0	1.0	0.4288959503173828	315.0	1.0			1092.2780470848083	0.3333289623260498
315	1078.3620779514313	ITI_window	5	1	22.0	01	0.0	1.0	1.0	0.015000000000000003	1.0	3.0	1.0	0.4288959503173828	315.0	1.0			1092.6113760471344	0.7412540912628174
316	1079.103332042694	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.005	-1.0	3.0	0.0	-1.0	316.0	-1.0			1093.3526301383972	0.003098011016845703
316	1079.106430053711	baseline_window	1	-1	17.0	01	0.0	1.0	1.0	0.005	-1.0	3.0	0.0	-1.0	316.0	-1.0			1093.355728149414	0.4723019599914551
316	1079.5787320137024	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.005	-1.0	3.0	1.0	-1.0	316.0	-1.0			1093.8280301094055	0.20000505447387695
316	1079.7787370681763	response_window	3	-1	26.0	01	0.0	1.0	1.0	0.005	-1.0	3.0	1.0	-1.0	316.0	-1.0			1094.0280351638794	0.7166938781738281
316	1080.457767009735	response	3	0	26						0.0			0.8790349960327148		0.0	3		1094.7070651054382	
316	1080.49543094635	feedback_window	4	0	10.0	01	0.0	1.0	1.0	0.005	0.0	3.0	1.0	0.8790349960327148	316.0	0.0			1094.7447290420532	0.333294153213501
316	1080.8287250995636	ITI_window	5	0	20.0	01	0.0	1.0	1.0	0.005	0.0	3.0	1.0	0.8790349960327148	316.0	0.0			1095.0780231952667	0.6667969226837158
317	1081.4955220222473	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	0.0	-1.0	317.0	-1.0			1095.7448201179504	0.003094911575317383
317	1081.4986169338226	baseline_window	1	-1	17.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	0.0	-1.0	317.0	-1.0			1095.7479150295258	0.47162914276123047
317	1081.9702460765839	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	1.0	-1.0	317.0	-1.0			1096.219544172287	0.19185185432434082
317	1082.1620979309082	response_window	3	-1	36.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	1.0	-1.0	317.0	-1.0			1096.4113960266113	0.974790096282959
317	1083.099051952362	response	3	1	36						0.0			1.1288058757781982		0.0	4		1097.3483500480652	
317	1083.1368880271912	feedback_window	4	1	9.0	01	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.1288058757781982	317.0	0.0			1097.3861861228943	0.3084850311279297
317	1083.445373058319	ITI_window	5	1	21.0	01	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.1288058757781982	317.0	0.0			1097.6946711540222	0.6832170486450195
318	1084.128590106964	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	0.0	-1.0	318.0	-1.0			1098.3778882026672	0.002866983413696289
318	1084.1314570903778	baseline_window	1	-1	18.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	0.0	-1.0	318.0	-1.0			1098.380755186081	0.46393299102783203
318	1084.5953900814056	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	1.0	-1.0	318.0	-1.0			1098.8446881771088	0.19963383674621582
318	1084.7950239181519	response_window	3	-1	18.0	01	0.0	1.0	0.0	0.025000000000000005	-1.0	3.0	1.0	-1.0	318.0	-1.0			1099.044322013855	0.491894006729126
318	1085.2489619255066	response	3	1	18						1.0			0.6535718441009521		1.0	2		1099.4982600212097	
318	1085.286917924881	feedback_window	4	1	9.0	01	0.0	1.0	0.0	0.025000000000000005	1.0	3.0	1.0	0.6535718441009521	318.0	1.0			1099.536216020584	0.3084251880645752
318	1085.5953431129456	ITI_window	5	1	28.0	01	0.0	1.0	0.0	0.025000000000000005	1.0	3.0	1.0	0.6535718441009521	318.0	1.0			1099.8446412086487	0.9332787990570068
319	1086.5286219120026	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	319.0	-1.0			1100.7779200077057	0.0029191970825195312
319	1086.531541109085	baseline_window	1	-1	17.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	319.0	-1.0			1100.7808392047882	0.4638040065765381
319	1086.9953451156616	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	319.0	-1.0			1101.2446432113647	0.19140386581420898
319	1087.1867489814758	response_window	3	-1	14.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	319.0	-1.0			1101.436047077179	0.3919219970703125
319	1087.545529127121	response	3	0	14						1.0			0.5501840114593506		0.0	3		1101.794827222824	
319	1087.5786709785461	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.5501840114593506	319.0	0.0			1101.8279690742493	0.3333611488342285
319	1087.9120321273804	ITI_window	5	0	22.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.5501840114593506	319.0	0.0			1102.1613302230835	0.6831238269805908
320	1088.595155954361	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	320.0	-1.0			1102.844454050064	0.0030410289764404297
320	1088.5981969833374	baseline_window	1	-1	19.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	320.0	-1.0			1102.8474950790405	0.497128963470459
320	1089.0953259468079	stimulus_window	2	-1	7.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	320.0	-1.0			1103.344624042511	0.19122314453125
320	1089.286549091339	response_window	3	-1	12.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	320.0	-1.0			1103.5358471870422	0.33365702629089355
320	1089.5867450237274	response	3	0	12						1.0			0.49141907691955566		1.0	1		1103.8360431194305	
320	1089.62020611763	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		320.0	1.0		0.49141907691955566	1103.8695042133331	0.33327794075012207
320	1089.9534840583801	ITI_window	5	0	25.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		320.0	1.0		0.49141907691955566	1104.2027821540833	0.7749130725860596
321	1090.7283971309662	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	0.0	-1.0	321.0	-1.0			1104.9776952266693	0.0029878616333007812
321	1090.7313849925995	baseline_window	1	-1	19.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	0.0	-1.0	321.0	-1.0			1104.9806830883026	0.48846006393432617
321	1091.2198450565338	stimulus_window	2	-1	7.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	1.0	-1.0	321.0	-1.0			1105.469143152237	0.20037293434143066
321	1091.4202179908752	response_window	3	-1	9.0	01	0.0	0.0	1.0	0.0	-1.0	3.0	1.0	-1.0	321.0	-1.0			1105.6695160865784	0.24143099784851074
321	1091.623775959015	response	3	0	9						1.0			0.4039309024810791		1.0	1		1105.873074054718	
321	1091.6616489887238	feedback_window	4	0	11.0	01	0.0	0.0	1.0	0.0	1.0	3.0	1.0		321.0	1.0		0.4039309024810791	1105.9109470844269	0.32485413551330566
321	1091.986503124237	ITI_window	5	0	30.0	01	0.0	0.0	1.0	0.0	1.0	3.0	1.0		321.0	1.0		0.4039309024810791	1106.2358012199402	0.8918869495391846
322	1092.8783900737762	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	322.0	-1.0			1107.1276881694794	0.002866029739379883
322	1092.8812561035156	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	322.0	-1.0			1107.1305541992188	0.4722108840942383
322	1093.3534669876099	stimulus_window	2	-1	7.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	322.0	-1.0			1107.602765083313	0.19148612022399902
322	1093.5449531078339	response_window	3	-1	11.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	322.0	-1.0			1107.794251203537	0.2918398380279541
322	1093.803358078003	response	3	0	11						1.0			0.4498910903930664		1.0	1		1108.052656173706	
322	1093.8367929458618	feedback_window	4	0	11.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		322.0	1.0		0.4498910903930664	1108.086091041565	0.30812716484069824
322	1094.1449201107025	ITI_window	5	0	22.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		322.0	1.0		0.4498910903930664	1108.3942182064056	0.7168028354644775
323	1094.861722946167	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	323.0	-1.0			1109.1110210418701	0.0029871463775634766
323	1094.8647100925446	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	0.0	-1.0	323.0	-1.0			1109.1140081882477	0.49726390838623047
323	1095.3619740009308	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	323.0	-1.0			1109.611272096634	0.19142603874206543
323	1095.5534000396729	response_window	3	-1	8.0	01	0.0	0.0	0.0	0.0	-1.0	3.0	1.0	-1.0	323.0	-1.0			1109.802698135376	0.2585768699645996
323	1095.7668340206146	response	3	0	8						1.0			0.4048600196838379		1.0	1		1110.0161321163177	
323	1095.8119769096375	feedback_window	4	0	9.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		323.0	1.0		0.4048600196838379	1110.0612750053406	0.3081481456756592
323	1096.120125055313	ITI_window	5	0	23.0	01	0.0	0.0	0.0	0.0	1.0	3.0	1.0		323.0	1.0		0.4048600196838379	1110.3694231510162	0.7664120197296143
