trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	dot_color_timings_   0	dot_color_timings_   1	dot_color_timings_   2	dot_color_timings_   3	dot_color_timings_   4	dot_color_timings_   5	dot_color_timings_   6	dot_color_timings_   7	dot_color_timings_   8	dot_color_timings_   9	dot_color_timings_  10	dot_color_timings_  11	dot_color_timings_  12	dot_color_timings_  13	dot_color_timings_  14	dot_color_timings_  15	dot_color_timings_  16	dot_color_timings_  17	dot_color_timings_  18	dot_color_timings_  19	dot_color_timings_  20	dot_color_timings_  21	dot_color_timings_  22	dot_color_timings_  23	dot_color_timings_  24	dot_color_timings_  25	dot_color_timings_  26	dot_color_timings_  27	dot_color_timings_  28	dot_color_timings_  29	dot_color_timings_  30	dot_color_timings_  31	dot_color_timings_  32	dot_color_timings_  33	dot_color_timings_  34	dot_color_timings_  35	dot_color_timings_  36	dot_color_timings_  37	dot_color_timings_  38	dot_color_timings_  39	dot_color_timings_  40	dot_color_timings_  41	dot_color_timings_  42	dot_color_timings_  43	dot_color_timings_  44	dot_color_timings_  45	dot_color_timings_  46	dot_color_timings_  47	dot_color_timings_  48	dot_color_timings_  49	dot_color_timings_  50	dot_color_timings_  51	dot_color_timings_  52	dot_color_timings_  53	dot_color_timings_  54	dot_color_timings_  55	dot_color_timings_  56	dot_color_timings_  57	dot_color_timings_  58	dot_color_timings_  59	dot_color_timings_  60	dot_color_timings_  61	dot_color_timings_  62	dot_color_timings_  63	dot_color_timings_  64	dot_color_timings_  65	dot_color_timings_  66	dot_color_timings_  67	dot_color_timings_  68	dot_color_timings_  69	dot_color_timings_  70	dot_color_timings_  71	dot_color_timings_  72	dot_color_timings_  73	dot_color_timings_  74	dot_color_timings_  75	dot_color_timings_  76	dot_color_timings_  77	dot_color_timings_  78	dot_color_timings_  79	dot_color_timings_  80	dot_color_timings_  81	dot_color_timings_  82	dot_color_timings_  83	dot_color_timings_  84	dot_color_timings_  85	dot_color_timings_  86	dot_color_timings_  87	dot_color_timings_  88	dot_color_timings_  89	dot_color_timings_  90	dot_color_timings_  91	dot_color_timings_  92	dot_color_timings_  93	dot_color_timings_  94	dot_color_timings_  95	dot_color_timings_  96	dot_color_timings_  97	dot_color_timings_  98	dot_color_timings_  99	dot_color_timings_ 100	dot_color_timings_ 101	onset_abs	duration
24	65.6130039691925	stim	1		96.0	dur	8.0	./textures/oneOverF_texture_1_1024_10.bmp	399	887	1167	1558	2074	2393	2830	3185	3824	4034	4513	5027	5495	5892	6292	6777	7060	7501	7959	8309	8699	9089	9564	9993	10409	10945	11202	11694	12150	12498	13057	13415	13875	14124	14684	14988	15397	15838	16334	16723	17154	17556	18008	18420	18850	19288	19599	20201	20487	20945	21294	21799	22229	22652	23082	23431	23960	24351	24722	25068	25469	26037	26383	26766	27203	27586	28138	28570	28900	29366	29663	30280	30666	30928	31494	31891	32336	32622	33174	33530	33858	34487	34820	35125	35663	36104	36419	36847	37203	37753	38172	38524	39000	39399	39750	40214	40725	41089	41633	41883	42347	42842	78.02352595329285	0.027142047882080078
24	65.64014601707458	stim	2		384.0	dur	8.0	./textures/oneOverF_texture_1_1024_10.bmp	399	887	1167	1558	2074	2393	2830	3185	3824	4034	4513	5027	5495	5892	6292	6777	7060	7501	7959	8309	8699	9089	9564	9993	10409	10945	11202	11694	12150	12498	13057	13415	13875	14124	14684	14988	15397	15838	16334	16723	17154	17556	18008	18420	18850	19288	19599	20201	20487	20945	21294	21799	22229	22652	23082	23431	23960	24351	24722	25068	25469	26037	26383	26766	27203	27586	28138	28570	28900	29366	29663	30280	30666	30928	31494	31891	32336	32622	33174	33530	33858	34487	34820	35125	35663	36104	36419	36847	37203	37753	38172	38524	39000	39399	39750	40214	40725	41089	41633	41883	42347	42842	78.05066800117493	2.6669020652770996
24	66.50020599365234	pulse	2	t		dur	8.0	./textures/oneOverF_texture_1_1024_10.bmp	399	887	1167	1558	2074	2393	2830	3185	3824	4034	4513	5027	5495	5892	6292	6777	7060	7501	7959	8309	8699	9089	9564	9993	10409	10945	11202	11694	12150	12498	13057	13415	13875	14124	14684	14988	15397	15838	16334	16723	17154	17556	18008	18420	18850	19288	19599	20201	20487	20945	21294	21799	22229	22652	23082	23431	23960	24351	24722	25068	25469	26037	26383	26766	27203	27586	28138	28570	28900	29366	29663	30280	30666	30928	31494	31891	32336	32622	33174	33530	33858	34487	34820	35125	35663	36104	36419	36847	37203	37753	38172	38524	39000	39399	39750	40214	40725	41089	41633	41883	42347	42842	78.91072797775269	
24	67.83020615577698	pulse	2	t		dur	8.0	./textures/oneOverF_texture_1_1024_10.bmp	399	887	1167	1558	2074	2393	2830	3185	3824	4034	4513	5027	5495	5892	6292	6777	7060	7501	7959	8309	8699	9089	9564	9993	10409	10945	11202	11694	12150	12498	13057	13415	13875	14124	14684	14988	15397	15838	16334	16723	17154	17556	18008	18420	18850	19288	19599	20201	20487	20945	21294	21799	22229	22652	23082	23431	23960	24351	24722	25068	25469	26037	26383	26766	27203	27586	28138	28570	28900	29366	29663	30280	30666	30928	31494	31891	32336	32622	33174	33530	33858	34487	34820	35125	35663	36104	36419	36847	37203	37753	38172	38524	39000	39399	39750	40214	40725	41089	41633	41883	42347	42842	80.24072813987732	
25	68.30704808235168	stim	0		0.0	isi	16.0	./textures/oneOverF_texture_1_1024_9.bmp	389	820	1214	1570	1962	2382	2948	3255	3692	4091	4489	4960	5504	5729	6343	6743	7196	7556	7896	8299	8712	9223	9580	9950	10513	10953	11247	11724	12184	12566	12958	13307	13698	14282	14662	14994	15369	15903	16257	16654	17161	17660	17917	18497	18900	19313	19766	20131	20539	20906	21382	21722	22306	22684	23144	23513	23996	24332	24722	25157	25649	26088	26311	26780	27191	27606	27979	28556	28850	29452	29846	30084	30549	31010	31389	31875	32387	32807	33222	33595	33946	34386	34788	35286	35635	35994	36382	36851	37207	37652	38185	38686	39079	39468	39848	40376	40717	40990	41466	41963	42390	42838	80.71757006645203	0.015208959579467773
25	68.32225704193115	stim	1		96.0	isi	16.0	./textures/oneOverF_texture_1_1024_9.bmp	389	820	1214	1570	1962	2382	2948	3255	3692	4091	4489	4960	5504	5729	6343	6743	7196	7556	7896	8299	8712	9223	9580	9950	10513	10953	11247	11724	12184	12566	12958	13307	13698	14282	14662	14994	15369	15903	16257	16654	17161	17660	17917	18497	18900	19313	19766	20131	20539	20906	21382	21722	22306	22684	23144	23513	23996	24332	24722	25157	25649	26088	26311	26780	27191	27606	27979	28556	28850	29452	29846	30084	30549	31010	31389	31875	32387	32807	33222	33595	33946	34386	34788	35286	35635	35994	36382	36851	37207	37652	38185	38686	39079	39468	39848	40376	40717	40990	41466	41963	42390	42838	80.7327790260315	0.04330110549926758
25	68.36555814743042	stim	2		384.0	isi	16.0	./textures/oneOverF_texture_1_1024_9.bmp	389	820	1214	1570	1962	2382	2948	3255	3692	4091	4489	4960	5504	5729	6343	6743	7196	7556	7896	8299	8712	9223	9580	9950	10513	10953	11247	11724	12184	12566	12958	13307	13698	14282	14662	14994	15369	15903	16257	16654	17161	17660	17917	18497	18900	19313	19766	20131	20539	20906	21382	21722	22306	22684	23144	23513	23996	24332	24722	25157	25649	26088	26311	26780	27191	27606	27979	28556	28850	29452	29846	30084	30549	31010	31389	31875	32387	32807	33222	33595	33946	34386	34788	35286	35635	35994	36382	36851	37207	37652	38185	38686	39079	39468	39848	40376	40717	40990	41466	41963	42390	42838	80.77608013153076	2.666929006576538
25	69.16020512580872	pulse	2	t		isi	16.0	./textures/oneOverF_texture_1_1024_9.bmp	389	820	1214	1570	1962	2382	2948	3255	3692	4091	4489	4960	5504	5729	6343	6743	7196	7556	7896	8299	8712	9223	9580	9950	10513	10953	11247	11724	12184	12566	12958	13307	13698	14282	14662	14994	15369	15903	16257	16654	17161	17660	17917	18497	18900	19313	19766	20131	20539	20906	21382	21722	22306	22684	23144	23513	23996	24332	24722	25157	25649	26088	26311	26780	27191	27606	27979	28556	28850	29452	29846	30084	30549	31010	31389	31875	32387	32807	33222	33595	33946	34386	34788	35286	35635	35994	36382	36851	37207	37652	38185	38686	39079	39468	39848	40376	40717	40990	41466	41963	42390	42838	81.57072710990906	
25	70.49021816253662	pulse	2	t		isi	16.0	./textures/oneOverF_texture_1_1024_9.bmp	389	820	1214	1570	1962	2382	2948	3255	3692	4091	4489	4960	5504	5729	6343	6743	7196	7556	7896	8299	8712	9223	9580	9950	10513	10953	11247	11724	12184	12566	12958	13307	13698	14282	14662	14994	15369	15903	16257	16654	17161	17660	17917	18497	18900	19313	19766	20131	20539	20906	21382	21722	22306	22684	23144	23513	23996	24332	24722	25157	25649	26088	26311	26780	27191	27606	27979	28556	28850	29452	29846	30084	30549	31010	31389	31875	32387	32807	33222	33595	33946	34386	34788	35286	35635	35994	36382	36851	37207	37652	38185	38686	39079	39468	39848	40376	40717	40990	41466	41963	42390	42838	82.90074014663696	
26	71.03248715400696	stim	0		0.0	dur	32.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	414	844	1156	1539	1998	2364	2976	3329	3830	4203	4607	5081	5438	5909	6275	6593	7036	7579	7851	8332	8871	9128	9504	9928	10511	10918	11359	11640	12036	12442	13042	13497	13873	14188	14722	15053	15483	15979	16230	16771	17045	17659	18110	18468	18752	19240	19791	20114	20458	20906	21407	21724	22117	22568	23080	23460	23863	24310	24751	25217	25586	25985	26509	26911	27280	27592	28108	28554	29031	29393	29825	30264	30687	31106	31457	31881	32372	32614	33111	33546	33855	34446	34842	35216	35659	36112	36402	36874	37365	37831	38233	38610	38993	39539	39781	40150	40746	41082	41493	41867	42387	42817	83.4430091381073	0.015101909637451172
26	71.04758906364441	stim	1		96.0	dur	32.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	414	844	1156	1539	1998	2364	2976	3329	3830	4203	4607	5081	5438	5909	6275	6593	7036	7579	7851	8332	8871	9128	9504	9928	10511	10918	11359	11640	12036	12442	13042	13497	13873	14188	14722	15053	15483	15979	16230	16771	17045	17659	18110	18468	18752	19240	19791	20114	20458	20906	21407	21724	22117	22568	23080	23460	23863	24310	24751	25217	25586	25985	26509	26911	27280	27592	28108	28554	29031	29393	29825	30264	30687	31106	31457	31881	32372	32614	33111	33546	33855	34446	34842	35216	35659	36112	36402	36874	37365	37831	38233	38610	38993	39539	39781	40150	40746	41082	41493	41867	42387	42817	83.45811104774475	0.026652097702026367
26	71.07424116134644	stim	2		384.0	dur	32.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	414	844	1156	1539	1998	2364	2976	3329	3830	4203	4607	5081	5438	5909	6275	6593	7036	7579	7851	8332	8871	9128	9504	9928	10511	10918	11359	11640	12036	12442	13042	13497	13873	14188	14722	15053	15483	15979	16230	16771	17045	17659	18110	18468	18752	19240	19791	20114	20458	20906	21407	21724	22117	22568	23080	23460	23863	24310	24751	25217	25586	25985	26509	26911	27280	27592	28108	28554	29031	29393	29825	30264	30687	31106	31457	31881	32372	32614	33111	33546	33855	34446	34842	35216	35659	36112	36402	36874	37365	37831	38233	38610	38993	39539	39781	40150	40746	41082	41493	41867	42387	42817	83.48476314544678	2.6753649711608887
26	71.82020497322083	pulse	2	t		dur	32.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	414	844	1156	1539	1998	2364	2976	3329	3830	4203	4607	5081	5438	5909	6275	6593	7036	7579	7851	8332	8871	9128	9504	9928	10511	10918	11359	11640	12036	12442	13042	13497	13873	14188	14722	15053	15483	15979	16230	16771	17045	17659	18110	18468	18752	19240	19791	20114	20458	20906	21407	21724	22117	22568	23080	23460	23863	24310	24751	25217	25586	25985	26509	26911	27280	27592	28108	28554	29031	29393	29825	30264	30687	31106	31457	31881	32372	32614	33111	33546	33855	34446	34842	35216	35659	36112	36402	36874	37365	37831	38233	38610	38993	39539	39781	40150	40746	41082	41493	41867	42387	42817	84.23072695732117	
26	73.15020513534546	pulse	2	t		dur	32.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	414	844	1156	1539	1998	2364	2976	3329	3830	4203	4607	5081	5438	5909	6275	6593	7036	7579	7851	8332	8871	9128	9504	9928	10511	10918	11359	11640	12036	12442	13042	13497	13873	14188	14722	15053	15483	15979	16230	16771	17045	17659	18110	18468	18752	19240	19791	20114	20458	20906	21407	21724	22117	22568	23080	23460	23863	24310	24751	25217	25586	25985	26509	26911	27280	27592	28108	28554	29031	29393	29825	30264	30687	31106	31457	31881	32372	32614	33111	33546	33855	34446	34842	35216	35659	36112	36402	36874	37365	37831	38233	38610	38993	39539	39781	40150	40746	41082	41493	41867	42387	42817	85.5607271194458	
27	73.74960613250732	stim	0		0.0	isi	64.0	./textures/oneOverF_texture_1_1024_7.bmp	405	743	1186	1524	2001	2513	2925	3309	3787	4221	4610	4927	5327	5906	6193	6742	7025	7531	7913	8406	8762	9082	9665	10068	10508	10889	11333	11672	12134	12434	12901	13282	13690	14247	14551	15157	15389	15946	16343	16841	17261	17622	17943	18343	18949	19186	19774	20064	20437	21048	21373	21765	22143	22585	23069	23505	23822	24202	24743	25089	25675	26068	26346	26882	27243	27574	28195	28504	28831	29241	29829	30138	30668	30917	31495	31858	32350	32599	33226	33453	34014	34374	34885	35311	35695	36043	36367	36972	37430	37718	38083	38585	38951	39520	39783	40306	40585	41092	41638	42025	42375	42734	86.16012811660767	0.014816999435424805
27	73.76442313194275	stim	1		96.0	isi	64.0	./textures/oneOverF_texture_1_1024_7.bmp	405	743	1186	1524	2001	2513	2925	3309	3787	4221	4610	4927	5327	5906	6193	6742	7025	7531	7913	8406	8762	9082	9665	10068	10508	10889	11333	11672	12134	12434	12901	13282	13690	14247	14551	15157	15389	15946	16343	16841	17261	17622	17943	18343	18949	19186	19774	20064	20437	21048	21373	21765	22143	22585	23069	23505	23822	24202	24743	25089	25675	26068	26346	26882	27243	27574	28195	28504	28831	29241	29829	30138	30668	30917	31495	31858	32350	32599	33226	33453	34014	34374	34885	35311	35695	36043	36367	36972	37430	37718	38083	38585	38951	39520	39783	40306	40585	41092	41638	42025	42375	42734	86.17494511604309	0.03524184226989746
27	73.79966497421265	stim	2		480.0	isi	64.0	./textures/oneOverF_texture_1_1024_7.bmp	405	743	1186	1524	2001	2513	2925	3309	3787	4221	4610	4927	5327	5906	6193	6742	7025	7531	7913	8406	8762	9082	9665	10068	10508	10889	11333	11672	12134	12434	12901	13282	13690	14247	14551	15157	15389	15946	16343	16841	17261	17622	17943	18343	18949	19186	19774	20064	20437	21048	21373	21765	22143	22585	23069	23505	23822	24202	24743	25089	25675	26068	26346	26882	27243	27574	28195	28504	28831	29241	29829	30138	30668	30917	31495	31858	32350	32599	33226	33453	34014	34374	34885	35311	35695	36043	36367	36972	37430	37718	38083	38585	38951	39520	39783	40306	40585	41092	41638	42025	42375	42734	86.21018695831299	2.668530225753784
27	74.48020505905151	pulse	2	t		isi	64.0	./textures/oneOverF_texture_1_1024_7.bmp	405	743	1186	1524	2001	2513	2925	3309	3787	4221	4610	4927	5327	5906	6193	6742	7025	7531	7913	8406	8762	9082	9665	10068	10508	10889	11333	11672	12134	12434	12901	13282	13690	14247	14551	15157	15389	15946	16343	16841	17261	17622	17943	18343	18949	19186	19774	20064	20437	21048	21373	21765	22143	22585	23069	23505	23822	24202	24743	25089	25675	26068	26346	26882	27243	27574	28195	28504	28831	29241	29829	30138	30668	30917	31495	31858	32350	32599	33226	33453	34014	34374	34885	35311	35695	36043	36367	36972	37430	37718	38083	38585	38951	39520	39783	40306	40585	41092	41638	42025	42375	42734	86.89072704315186	
27	75.81020617485046	pulse	2	t		isi	64.0	./textures/oneOverF_texture_1_1024_7.bmp	405	743	1186	1524	2001	2513	2925	3309	3787	4221	4610	4927	5327	5906	6193	6742	7025	7531	7913	8406	8762	9082	9665	10068	10508	10889	11333	11672	12134	12434	12901	13282	13690	14247	14551	15157	15389	15946	16343	16841	17261	17622	17943	18343	18949	19186	19774	20064	20437	21048	21373	21765	22143	22585	23069	23505	23822	24202	24743	25089	25675	26068	26346	26882	27243	27574	28195	28504	28831	29241	29829	30138	30668	30917	31495	31858	32350	32599	33226	33453	34014	34374	34885	35311	35695	36043	36367	36972	37430	37718	38083	38585	38951	39520	39783	40306	40585	41092	41638	42025	42375	42734	88.2207281589508	
28	76.46819519996643	stim	0		0.0	dur	0.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	366	819	1133	1591	2019	2569	2770	3285	3657	4144	4520	5003	5489	5849	6221	6550	7146	7595	7891	8334	8825	9135	9695	10068	10429	10862	11345	11623	12170	12530	12848	13402	13712	14233	14567	14973	15523	15807	16260	16672	17149	17673	17917	18524	18823	19196	19652	20041	20503	20988	21448	21828	22220	22676	22922	23561	23870	24310	24688	25174	25657	25913	26514	26914	27235	27577	27960	28567	29011	29412	29870	30242	30518	31036	31544	31902	32169	32742	33139	33518	34075	34288	34731	35113	35578	36048	36489	36814	37394	37703	38209	38658	38884	39403	39946	40265	40797	41003	41510	41855	42385	42809	88.87871718406677	0.01528477668762207
28	76.48347997665405	stim	1		0.0	dur	0.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	366	819	1133	1591	2019	2569	2770	3285	3657	4144	4520	5003	5489	5849	6221	6550	7146	7595	7891	8334	8825	9135	9695	10068	10429	10862	11345	11623	12170	12530	12848	13402	13712	14233	14567	14973	15523	15807	16260	16672	17149	17673	17917	18524	18823	19196	19652	20041	20503	20988	21448	21828	22220	22676	22922	23561	23870	24310	24688	25174	25657	25913	26514	26914	27235	27577	27960	28567	29011	29412	29870	30242	30518	31036	31544	31902	32169	32742	33139	33518	34075	34288	34731	35113	35578	36048	36489	36814	37394	37703	38209	38658	38884	39403	39946	40265	40797	41003	41510	41855	42385	42809	88.8940019607544	0.014923095703125
28	76.49840307235718	stim	2		384.0	dur	0.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	366	819	1133	1591	2019	2569	2770	3285	3657	4144	4520	5003	5489	5849	6221	6550	7146	7595	7891	8334	8825	9135	9695	10068	10429	10862	11345	11623	12170	12530	12848	13402	13712	14233	14567	14973	15523	15807	16260	16672	17149	17673	17917	18524	18823	19196	19652	20041	20503	20988	21448	21828	22220	22676	22922	23561	23870	24310	24688	25174	25657	25913	26514	26914	27235	27577	27960	28567	29011	29412	29870	30242	30518	31036	31544	31902	32169	32742	33139	33518	34075	34288	34731	35113	35578	36048	36489	36814	37394	37703	38209	38658	38884	39403	39946	40265	40797	41003	41510	41855	42385	42809	88.90892505645752	2.6602559089660645
28	77.1402051448822	pulse	2	t		dur	0.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	366	819	1133	1591	2019	2569	2770	3285	3657	4144	4520	5003	5489	5849	6221	6550	7146	7595	7891	8334	8825	9135	9695	10068	10429	10862	11345	11623	12170	12530	12848	13402	13712	14233	14567	14973	15523	15807	16260	16672	17149	17673	17917	18524	18823	19196	19652	20041	20503	20988	21448	21828	22220	22676	22922	23561	23870	24310	24688	25174	25657	25913	26514	26914	27235	27577	27960	28567	29011	29412	29870	30242	30518	31036	31544	31902	32169	32742	33139	33518	34075	34288	34731	35113	35578	36048	36489	36814	37394	37703	38209	38658	38884	39403	39946	40265	40797	41003	41510	41855	42385	42809	89.55072712898254	
28	78.47020506858826	pulse	2	t		dur	0.0	./textures/oneOverF_texture_colored_1_1024_0.bmp	366	819	1133	1591	2019	2569	2770	3285	3657	4144	4520	5003	5489	5849	6221	6550	7146	7595	7891	8334	8825	9135	9695	10068	10429	10862	11345	11623	12170	12530	12848	13402	13712	14233	14567	14973	15523	15807	16260	16672	17149	17673	17917	18524	18823	19196	19652	20041	20503	20988	21448	21828	22220	22676	22922	23561	23870	24310	24688	25174	25657	25913	26514	26914	27235	27577	27960	28567	29011	29412	29870	30242	30518	31036	31544	31902	32169	32742	33139	33518	34075	34288	34731	35113	35578	36048	36489	36814	37394	37703	38209	38658	38884	39403	39946	40265	40797	41003	41510	41855	42385	42809	90.8807270526886	
29	79.15865898132324	stim	0		0.0	isi	2.0	./textures/oneOverF_texture_1_1024_0.bmp	450	874	1090	1694	1968	2546	2843	3345	3759	4219	4491	4868	5462	5874	6158	6749	7010	7461	7938	8277	8859	9079	9628	9943	10516	10838	11191	11681	12227	12422	12896	13452	13817	14244	14522	15145	15458	15971	16318	16714	17271	17475	17922	18498	18884	19148	19617	19985	20446	20973	21253	21709	22211	22710	23065	23482	23763	24247	24616	25060	25466	26028	26505	26734	27270	27642	27964	28605	28910	29356	29641	30273	30713	30938	31485	31793	32262	32611	33229	33615	33856	34354	34717	35180	35590	36153	36518	36995	37237	37678	38163	38606	39049	39515	39952	40155	40792	41042	41427	42026	42300	42861	91.56918096542358	0.015297174453735352
29	79.17395615577698	stim	1		96.0	isi	2.0	./textures/oneOverF_texture_1_1024_0.bmp	450	874	1090	1694	1968	2546	2843	3345	3759	4219	4491	4868	5462	5874	6158	6749	7010	7461	7938	8277	8859	9079	9628	9943	10516	10838	11191	11681	12227	12422	12896	13452	13817	14244	14522	15145	15458	15971	16318	16714	17271	17475	17922	18498	18884	19148	19617	19985	20446	20973	21253	21709	22211	22710	23065	23482	23763	24247	24616	25060	25466	26028	26505	26734	27270	27642	27964	28605	28910	29356	29641	30273	30713	30938	31485	31793	32262	32611	33229	33615	33856	34354	34717	35180	35590	36153	36518	36995	37237	37678	38163	38606	39049	39515	39952	40155	40792	41042	41427	42026	42300	42861	91.58447813987732	0.04316902160644531
29	79.21712517738342	stim	2		384.0	isi	2.0	./textures/oneOverF_texture_1_1024_0.bmp	450	874	1090	1694	1968	2546	2843	3345	3759	4219	4491	4868	5462	5874	6158	6749	7010	7461	7938	8277	8859	9079	9628	9943	10516	10838	11191	11681	12227	12422	12896	13452	13817	14244	14522	15145	15458	15971	16318	16714	17271	17475	17922	18498	18884	19148	19617	19985	20446	20973	21253	21709	22211	22710	23065	23482	23763	24247	24616	25060	25466	26028	26505	26734	27270	27642	27964	28605	28910	29356	29641	30273	30713	30938	31485	31793	32262	32611	33229	33615	33856	34354	34717	35180	35590	36153	36518	36995	37237	37678	38163	38606	39049	39515	39952	40155	40792	41042	41427	42026	42300	42861	91.62764716148376	2.6751749515533447
29	79.8002061843872	pulse	2	t		isi	2.0	./textures/oneOverF_texture_1_1024_0.bmp	450	874	1090	1694	1968	2546	2843	3345	3759	4219	4491	4868	5462	5874	6158	6749	7010	7461	7938	8277	8859	9079	9628	9943	10516	10838	11191	11681	12227	12422	12896	13452	13817	14244	14522	15145	15458	15971	16318	16714	17271	17475	17922	18498	18884	19148	19617	19985	20446	20973	21253	21709	22211	22710	23065	23482	23763	24247	24616	25060	25466	26028	26505	26734	27270	27642	27964	28605	28910	29356	29641	30273	30713	30938	31485	31793	32262	32611	33229	33615	33856	34354	34717	35180	35590	36153	36518	36995	37237	37678	38163	38606	39049	39515	39952	40155	40792	41042	41427	42026	42300	42861	92.21072816848755	
29	81.13020420074463	pulse	2	t		isi	2.0	./textures/oneOverF_texture_1_1024_0.bmp	450	874	1090	1694	1968	2546	2843	3345	3759	4219	4491	4868	5462	5874	6158	6749	7010	7461	7938	8277	8859	9079	9628	9943	10516	10838	11191	11681	12227	12422	12896	13452	13817	14244	14522	15145	15458	15971	16318	16714	17271	17475	17922	18498	18884	19148	19617	19985	20446	20973	21253	21709	22211	22710	23065	23482	23763	24247	24616	25060	25466	26028	26505	26734	27270	27642	27964	28605	28910	29356	29641	30273	30713	30938	31485	31793	32262	32611	33229	33615	33856	34354	34717	35180	35590	36153	36518	36995	37237	37678	38163	38606	39049	39515	39952	40155	40792	41042	41427	42026	42300	42861	93.54072618484497	
30	81.89230012893677	stim	0		0.0	dur	4.0	./textures/oneOverF_texture_1_1024_1.bmp	317	723	1233	1530	2015	2489	2837	3264	3805	4214	4593	5024	5467	5878	6186	6685	6975	7518	7930	8330	8821	9288	9490	9983	10348	10951	11305	11600	12175	12516	12984	13427	13852	14119	14738	15024	15517	15891	16257	16673	17275	17660	18003	18497	18881	19247	19632	20054	20539	20927	21350	21819	22255	22712	23107	23361	23945	24289	24632	25025	25582	25881	26292	26737	27135	27648	27964	28560	28869	29351	29683	30221	30677	30918	31539	31819	32305	32592	33120	33645	33876	34454	34909	35329	35686	35978	36483	36780	37204	37739	38165	38512	38971	39305	39907	40349	40702	41098	41480	41939	42300	42780	94.30282211303711	0.015331029891967773
30	81.90763115882874	stim	1		96.0	dur	4.0	./textures/oneOverF_texture_1_1024_1.bmp	317	723	1233	1530	2015	2489	2837	3264	3805	4214	4593	5024	5467	5878	6186	6685	6975	7518	7930	8330	8821	9288	9490	9983	10348	10951	11305	11600	12175	12516	12984	13427	13852	14119	14738	15024	15517	15891	16257	16673	17275	17660	18003	18497	18881	19247	19632	20054	20539	20927	21350	21819	22255	22712	23107	23361	23945	24289	24632	25025	25582	25881	26292	26737	27135	27648	27964	28560	28869	29351	29683	30221	30677	30918	31539	31819	32305	32592	33120	33645	33876	34454	34909	35329	35686	35978	36483	36780	37204	37739	38165	38512	38971	39305	39907	40349	40702	41098	41480	41939	42300	42780	94.31815314292908	0.02655792236328125
30	81.93418908119202	stim	2		384.0	dur	4.0	./textures/oneOverF_texture_1_1024_1.bmp	317	723	1233	1530	2015	2489	2837	3264	3805	4214	4593	5024	5467	5878	6186	6685	6975	7518	7930	8330	8821	9288	9490	9983	10348	10951	11305	11600	12175	12516	12984	13427	13852	14119	14738	15024	15517	15891	16257	16673	17275	17660	18003	18497	18881	19247	19632	20054	20539	20927	21350	21819	22255	22712	23107	23361	23945	24289	24632	25025	25582	25881	26292	26737	27135	27648	27964	28560	28869	29351	29683	30221	30677	30918	31539	31819	32305	32592	33120	33645	33876	34454	34909	35329	35686	35978	36483	36780	37204	37739	38165	38512	38971	39305	39907	40349	40702	41098	41480	41939	42300	42780	94.34471106529236	2.6668639183044434
30	82.460214138031	pulse	2	t		dur	4.0	./textures/oneOverF_texture_1_1024_1.bmp	317	723	1233	1530	2015	2489	2837	3264	3805	4214	4593	5024	5467	5878	6186	6685	6975	7518	7930	8330	8821	9288	9490	9983	10348	10951	11305	11600	12175	12516	12984	13427	13852	14119	14738	15024	15517	15891	16257	16673	17275	17660	18003	18497	18881	19247	19632	20054	20539	20927	21350	21819	22255	22712	23107	23361	23945	24289	24632	25025	25582	25881	26292	26737	27135	27648	27964	28560	28869	29351	29683	30221	30677	30918	31539	31819	32305	32592	33120	33645	33876	34454	34909	35329	35686	35978	36483	36780	37204	37739	38165	38512	38971	39305	39907	40349	40702	41098	41480	41939	42300	42780	94.87073612213135	
30	83.79020714759827	pulse	2	t		dur	4.0	./textures/oneOverF_texture_1_1024_1.bmp	317	723	1233	1530	2015	2489	2837	3264	3805	4214	4593	5024	5467	5878	6186	6685	6975	7518	7930	8330	8821	9288	9490	9983	10348	10951	11305	11600	12175	12516	12984	13427	13852	14119	14738	15024	15517	15891	16257	16673	17275	17660	18003	18497	18881	19247	19632	20054	20539	20927	21350	21819	22255	22712	23107	23361	23945	24289	24632	25025	25582	25881	26292	26737	27135	27648	27964	28560	28869	29351	29683	30221	30677	30918	31539	31819	32305	32592	33120	33645	33876	34454	34909	35329	35686	35978	36483	36780	37204	37739	38165	38512	38971	39305	39907	40349	40702	41098	41480	41939	42300	42780	96.20072913169861	
